1,guangzhou/2/000000000325.png,1,"-1.0713509,-0.23556824,-0.88593155,-2.13114,-0.52101517,5.847633,0.41156596,0.5353004,0.5500808,-1.3742888,-1.339406,-0.29663974,-0.21618721,2.2272627,-1.2067668"
1,guangzhou/11/000000000095.png,9,"0.27267817,-0.77477926,0.24228302,-0.7358985,-1.2830915,-1.2449788,-0.0014908127,-0.046564337,-0.5585205,7.3494515,-1.8239485,-0.0040873103,-0.101387165,-0.2263004,0.0071453042"
1,guangzhou/2/000000000326.png,1,"-0.34115002,1.758439,-0.28725964,-1.0398108,-2.1886218,6.5328355,-2.3586273,1.2733083,0.072384834,-1.3791223,-2.248752,-0.9614122,-0.7276698,4.5935755,-0.2889688"
1,guangzhou/1/000000002324.png,0,"5.7845736,-2.4098434,0.21504396,7.1992407,0.58015895,-2.5205388,-1.5270134,0.4623966,0.10233587,-1.4265848,-2.7119217,-0.5857049,-2.1086416,-1.02428,-0.5196894"
1,guangzhou/5/000000001385.png,4,"-1.0248243,1.5010839,-1.5635349,9.288615,3.1446166,-1.3040199,-1.1086221,0.15567681,-0.5421233,-2.1078758,-2.3728163,-2.0177143,-1.4047222,-1.8596843,-0.5192004"
1,guangzhou/14/000000002306.png,12,"-0.2485576,-0.87352765,-1.0741086,-0.904536,-2.7180994,-2.3624046,-0.96338665,-0.8633938,-0.05816785,1.5279619,3.7233477,2.1619132,3.3637805,-1.3172773,-1.1344485"
1,guangzhou/4/000000001913.png,3,"6.636803,-0.07534236,-0.5758726,1.7872764,0.7362807,-5.066671,-3.0341775,-0.3386723,1.3459834,-0.7188193,-1.1604315,0.10423577,-1.6377332,0.6605582,-1.43356"
1,guangzhou/15/000000002697.png,13,"0.6888711,-1.0030488,-0.44386575,-2.2413807,-2.1653588,-2.0556695,-0.12743354,0.14288816,1.0251143,-0.54530704,1.4953489,0.8833062,-1.107853,5.436089,-1.4908553"
1,guangzhou/11/000000000996.png,9,"-1.690679,-1.3285065,-0.67329043,0.42987958,-0.070517376,-2.307278,-1.5723944,-0.53424484,0.28068468,5.210863,4.415101,-0.30845314,-0.930847,-1.1649736,-0.64184254"
1,guangzhou/14/000000002442.png,12,"-0.027744088,-0.65709853,0.12026217,-0.15040493,-1.5280225,-0.8987795,0.12709618,0.16830635,-0.23139863,7.927656,-2.2405715,-0.1841034,-0.15385193,-0.71440244,-0.42571715"
1,guangzhou/11/000000000057.png,9,"0.18147595,-1.5757009,0.47433782,-0.09820634,-0.94127417,-0.9712325,0.29877815,-0.09062413,-0.2673153,7.5195456,-2.474618,0.25444922,-0.26660088,-0.927023,-0.16302772"
1,guangzhou/5/000000000155.png,4,"-1.7441006,-0.10330099,-1.2076927,-3.942932,5.6774683,0.22894438,-0.89805984,0.50009847,0.52833563,-1.4229666,5.5851874,0.4331569,-0.8075508,0.24277271,-2.263291"
1,guangzhou/5/000000001387.png,4,"2.1481605,8.560268,-2.244787,0.4366903,-3.7800179,-2.5612872,-0.3718823,0.06697852,0.62854683,-1.4934355,-2.010981,-0.26616436,-0.31161985,-0.34040093,-0.21916592"
1,guangzhou/15/000000001200.png,13,"0.059396833,2.0326507,-1.5447841,-0.5583222,-3.149716,-4.4512305,0.18871984,-0.36285254,-1.3992869,0.28309086,-0.12135826,-0.9116787,1.0371945,9.479819,-1.9492633"
1,guangzhou/17/000000002768.png,14,"0.15031698,0.05716968,-0.6735626,0.006562151,-1.528784,-1.1829681,0.1218612,-0.54051316,0.5422457,-1.4940162,-0.33445495,0.23917821,-0.65839875,0.7565259,6.773433"
1,guangzhou/17/000000002735.png,14,"-0.17975757,-0.089459755,0.08571643,0.20526133,-1.6005644,-1.2254558,-0.5316018,-0.26879233,-0.4653933,-0.575422,-1.6686597,0.97320795,-0.2043708,-0.17454776,6.6093564"
1,guangzhou/4/000000001685.png,3,"9.035047,0.7828052,-0.23770994,0.46852195,-3.7118506,-3.8695128,-1.7877438,0.25080764,-0.26123735,-1.5538774,-0.63715535,0.3360754,0.5159304,1.0798141,-1.1053896"
1,guangzhou/2/000000000424.png,1,"-1.0252038,3.383465,-0.07965707,-1.1951351,-0.7252792,4.85168,-0.53237224,0.79543316,0.19161981,-0.16613932,-0.97974795,0.0740124,-0.2547691,-1.5011349,-1.2635581"
1,guangzhou/15/000000000230.png,13,"-0.07536195,-1.0390415,-1.4509511,-0.060720205,-2.4603565,-0.5627602,-0.17883074,0.029202975,0.16996476,-1.7505494,-0.62064415,-0.56841326,-0.43692887,9.802301,-1.9357378"
