1,guangzhou/2/000000000325.png,1,"0.074585155,-1.3997562,-1.869186,-4.738467,-2.3658583,8.116429,-0.41038248,-0.283975,-3.766134,-1.6000079,-0.13592099,2.6994534,0.26793072,9.881744,-1.3979082"
1,guangzhou/11/000000000095.png,9,"-0.038591683,-3.476173,1.2959466,-6.6915574,-3.4773817,0.033858296,-1.0723659,1.6535442,-4.268441,7.2067695,1.2927622,1.4623389,-1.060381,0.2401579,4.2712245"
1,guangzhou/2/000000000326.png,1,"-1.1900885,-0.49518463,-1.4903766,-0.9453811,-0.4871922,5.002205,-0.16423923,-0.324346,1.3141861,-2.1933904,-0.21964078,1.0740342,-0.35798526,3.835604,-1.5778487"
1,guangzhou/1/000000002324.png,0,"-1.286376,-0.99868757,-1.3962418,6.147706,1.7947947,-0.7958947,-1.4237126,1.1806339,-2.2727888,1.0985721,-1.0680566,0.3659864,-0.11622194,-1.1019849,-2.2233787"
1,guangzhou/5/000000001385.png,4,"-1.9749367,-0.9313582,0.04748643,6.753494,1.5347972,1.839989,-1.5326643,0.7434814,-1.5493925,0.50759745,-1.1953236,0.23964944,-0.8174001,-2.2008333,-2.7818112"
1,guangzhou/14/000000002306.png,12,"-1.2176447,0.6735775,-2.0196886,-4.775409,1.8343081,-2.7040675,-3.0815873,0.2000449,-3.3577094,-3.1702957,-0.60100496,2.8078382,11.428296,7.3796315,-2.2730277"
1,guangzhou/4/000000001913.png,3,"-0.112057574,0.23311687,-1.2480499,4.348619,1.7810743,-1.3258764,-2.2052517,-1.0014467,-1.78605,1.6598741,-1.5063813,-0.7528126,-0.671612,0.48246613,-0.66635597"
1,guangzhou/15/000000002697.png,13,"-0.6667739,-0.9381748,-1.2424492,-3.2270925,-1.3211914,-0.25243452,1.3055643,0.2228983,-1.7137313,-2.108956,0.9492855,1.8507686,0.7247009,7.884797,-0.27495617"
1,guangzhou/11/000000000996.png,9,"-0.26122034,-4.301825,1.8264667,-4.903182,-2.625073,-2.0934665,-0.56797045,1.2298836,-4.672964,6.733775,0.8815765,1.3831893,0.39681166,1.0605956,3.0866559"
1,guangzhou/14/000000002442.png,12,"-0.018084541,-5.0821166,1.3182983,-6.626743,-4.30909,-2.3785646,0.52581555,1.3861318,-4.9236126,7.682238,0.8581584,3.0012271,1.6562835,1.6713864,3.3968027"
1,guangzhou/11/000000000057.png,9,"0.1565171,-4.8815007,1.9368025,-6.890702,-3.8796663,-1.2532625,-0.013225708,1.2616537,-5.1714907,7.4811764,1.7342266,2.4732556,0.6141073,0.9631408,3.8508239"
1,guangzhou/5/000000000155.png,4,"-1.284283,2.1268115,-1.925597,0.002260236,4.0922346,1.3577313,0.6449212,-0.38605484,-3.6637568,-3.5326195,1.8946029,-0.6852679,-2.3107092,4.270198,0.99502766"
1,guangzhou/5/000000001387.png,4,"-0.20273253,8.31025,-2.2567415,0.8350446,3.2113895,-0.7932735,-1.9648879,-1.8327321,-0.90840614,-2.6722946,-3.0567868,0.27449277,1.2136574,2.161985,-1.6658922"
1,guangzhou/15/000000001200.png,13,"-0.967132,1.0077239,-2.3652167,-5.699992,-0.8699163,-1.7267421,-2.6124957,0.85264975,-2.4925194,-11.206862,1.9208564,3.1485965,5.24677,20.164238,-2.225373"
1,guangzhou/17/000000002768.png,14,"-0.1431392,-3.6710548,-2.4352705,-3.5955985,-2.6926103,-2.283927,0.4401483,1.3143343,-5.130903,-0.7996436,1.4709307,2.7526023,0.11264916,10.174855,3.5052876"
1,guangzhou/17/000000002735.png,14,"0.058445662,-2.6784627,-2.1878533,-1.2418934,-1.9918832,-2.8985329,0.6445343,1.2393159,-4.329761,1.8517296,1.864389,0.8331189,-1.213029,1.3184286,6.602979"
1,guangzhou/4/000000001685.png,3,"10.295986,1.72844,-2.4680169,0.8216946,-1.0934973,0.06272437,-3.4594808,-1.1274146,-2.3353634,-3.4429893,-2.1699927,0.3368613,0.88550997,1.4085149,-0.12083701"
1,guangzhou/2/000000000424.png,1,"-1.5419669,0.7422724,1.5577714,1.1693887,0.7680713,7.6719728,-1.2362369,-1.2519059,-1.158579,0.5618152,-1.0237561,0.6096872,-1.2025453,-2.0397105,-2.0330138"
1,guangzhou/15/000000000230.png,13,"-0.5395228,0.63514924,-1.4544432,-6.762052,-1.6490213,-1.1021451,-2.2128463,-0.087671384,-3.5953372,-6.9199758,-1.5517976,2.9854088,6.141171,19.287354,-2.2513816"
1,guangzhou/4/000000002104.png,3,"0.17981134,-2.4544158,-2.0295367,6.0412335,-0.7312906,-0.9836407,-0.51241314,-0.3559689,-1.277078,2.7278097,-1.0874925,-0.100138,-1.2945801,-2.5658965,1.8426732"
1,guangzhou/13/000000002490.png,11,"-0.7530514,-0.79230624,1.2688498,-8.832603,-2.824111,-1.3080257,0.015148532,0.8272232,-1.0245827,6.3759665,1.464765,1.1742172,1.9420503,-0.46205652,1.889206"
1,guangzhou/1/000000001828.png,0,"2.8012571,3.156308,-1.670663,7.782946,-1.1935947,-1.1380603,-4.6773357,-0.7969528,0.0028847158,-0.47051865,-0.5826453,-1.2626373,-0.2225127,-2.7423985,-1.7495984"
1,guangzhou/1/000000001368.png,0,"-3.0475435,0.14640027,-1.0801926,7.248799,2.6096625,-0.74293905,-0.6196459,0.415371,-1.5960109,-2.065844,-1.8506774,0.22085306,1.1150275,-1.1998775,-0.81207514"
1,guangzhou/17/000000002740.png,14,"0.026739419,-3.3041584,-1.5497569,-2.7159278,-2.350583,-2.5689394,-0.021737266,0.23602176,-4.1558084,2.2704434,0.982107,1.0004213,-0.9868834,4.663279,5.8472147"
1,guangzhou/8/000000000906.png,6,"-0.95187086,0.89933276,-1.634684,-1.1190834,1.248869,0.9808665,-0.090192765,-0.20210928,-3.3142052,-0.8738374,0.043026615,-0.00042039156,8.64006,-1.6226873,-0.22671527"
1,guangzhou/14/000000002314.png,12,"-2.128436,-0.21488431,0.3413935,-2.5816255,-0.092918545,0.78723556,-0.22907665,-0.841276,-1.7733368,2.953581,-1.6593629,2.8397083,3.779855,-0.5558054,0.16593122"
1,guangzhou/1/000000000659.png,0,"-0.9556863,-0.82961947,-0.46922505,5.193595,2.6144104,1.4727666,-1.0267313,-0.75317204,-1.4841455,1.235127,-2.1460516,0.06328927,-1.4497173,-3.417087,0.4409428"
